p_val,avg_log2FC,pct.1,pct.2,p_val_adj
FCGR2A,2.63275665461746e-17,-0.523522887360929,0.041,0.147,3.74009410354957e-13
ADA2,1.27677986891302e-16,-0.523766725423943,0.128,0.252,1.81379348177784e-12
CLEC4A,5.94809233944236e-23,-0.52577683540796,0.005,0.116,8.44985997741182e-19
CCDC88A,8.48963093944934e-18,-0.527005697410018,0.053,0.166,1.20603697125817e-13
TALDO1,1.4124224534255e-22,-0.527964253945419,0.261,0.419,2.00648733733627e-18
GBP1,1.58069039604525e-18,-0.530334504138424,0.14,0.281,2.24552877662188e-14
AFF3,1.32908951852022e-13,-0.531078546910117,0.027,0.106,1.88810457000982e-09
GPR155,3.80475196306262e-17,-0.531575909554357,0.106,0.23,5.40503063872676e-13
ALOX5,1.87242001128944e-24,-0.532612344394553,0.006,0.125,2.65995986803778e-20
RPS17,3.68462923282709e-48,-0.532881624433553,0.583,0.804,5.23438428815417e-44
CSF1R,3.00825140134584e-20,-0.533536212737471,0.005,0.103,4.2735219407519e-16
IMPDH2,1.43566305947078e-20,-0.533812268182402,0.08,0.215,2.03950294228419e-16
STXBP2,1.30449709565742e-13,-0.533905858857301,0.216,0.326,1.85316857409094e-09
TMEM14C,2.80426921300837e-21,-0.534339056654944,0.084,0.226,3.98374484399969e-17
SELL,2.66637968723505e-37,-0.535048770492381,0.321,0.615,3.78785898368611e-33
CD44,2.85552593210257e-45,-0.53636578260906,0.498,0.76,4.05656013914492e-41
CLEC2D,1.33523056546754e-29,-0.538169470470789,0.437,0.606,1.89682854130319e-25
PLK3,2.53308148171279e-21,-0.538382029256843,0.024,0.139,3.59849555292119e-17
PIK3IP1,1.01340103740565e-20,-0.538757832470648,0.367,0.503,1.43963751373847e-16
VMP1,4.28416541669177e-20,-0.542354907142256,0.22,0.37,6.08608539095233e-16
FKBP5,1.32832095238718e-20,-0.542919931417473,0.168,0.32,1.88701274496123e-16
RSL1D1,1.8861897903763e-30,-0.544289781710611,0.356,0.571,2.67952121620857e-26
RILPL2,2.40871280296481e-24,-0.544575981441796,0.119,0.291,3.42181740789181e-20
ALKBH7,1.05252590931444e-24,-0.544614897427467,0.239,0.422,1.49521830677209e-20
STX11,2.09320382769e-17,-0.544744881139706,0.082,0.201,2.97360535761642e-13
C19orf38,5.38621666198249e-23,-0.545225080509662,0.012,0.128,7.65165939001232e-19
TBC1D4,4.79317021416522e-20,-0.545565739385667,0.016,0.119,6.80917760624311e-16
MARCKSL1,9.99139296399913e-19,-0.546638042335842,0.14,0.276,1.41937728446572e-14
CNIH1,9.76052555176165e-22,-0.546881745234378,0.122,0.273,1.38658025988326e-17
IFI30,1.47915442646093e-21,-0.547177926047484,0.005,0.109,2.10128677823039e-17
MYADM,1.3475067445334e-20,-0.548592330484416,0.101,0.246,1.91426808128415e-16
CAPG,4.04894804254314e-20,-0.549810660698904,0.06,0.189,5.75193558923679e-16
GRINA,1.90830611221493e-18,-0.550335221434411,0.097,0.224,2.71093966301253e-14
C12orf57,2.47308024310274e-36,-0.551755351754178,0.554,0.72,3.51325779335176e-32
P2RY10,2.49946627469578e-18,-0.553936262089913,0.094,0.218,3.55074178983282e-14
RASSF2,6.04386809708047e-24,-0.555194759062781,0.022,0.148,8.58591901871252e-20
CD86,5.18132353583607e-25,-0.556393210445032,0.001,0.118,7.36058821500872e-21
KLF9,3.8431270534845e-21,-0.557936242321543,0.138,0.29,5.45954629218008e-17
CKAP4,3.39441177175606e-22,-0.558571314365421,0.017,0.132,4.82210136295666e-18
GNAQ,1.04516363601795e-21,-0.560288204116446,0.069,0.208,1.48475946132709e-17
RHOH,1.66432886062769e-22,-0.560857401499063,0.241,0.395,2.3643455794077e-18
BTK,4.83336923230618e-26,-0.561265180349155,0.001,0.122,6.86628433141416e-22
BCL2A1,7.59657645860301e-20,-0.562555328491262,0.058,0.181,1.07916965170914e-15
KLF6,4.15939044661807e-28,-0.564017685315236,0.35,0.547,5.90883006846563e-24
RNASE6,6.68649328897419e-22,-0.569028115316541,0.01,0.119,9.49883236631673e-18
SNN,2.15247838704875e-24,-0.571036986109329,0.017,0.142,3.05781079664146e-20
HLA-DRB1,2.29271015851347e-13,-0.573859382043493,0.499,0.526,3.25702405118423e-09
MX2,3.31684210409123e-22,-0.574968952855297,0.064,0.201,4.711905893072e-18
AP3M2,7.81762346631768e-17,-0.575556846373919,0.06,0.167,1.11057158962509e-12
ESD,2.22839356518902e-25,-0.575945120058126,0.112,0.279,3.16565589870752e-21
PDE4B,7.05191748289074e-19,-0.576609452258069,0.098,0.229,1.00179539761946e-14
APP,5.20258379913191e-24,-0.576621096869733,0.008,0.126,7.39079054504679e-20
RAB3GAP1,5.64816162011109e-23,-0.578210888283317,0.035,0.163,8.02377839752981e-19
CTSS,1.27386144510625e-12,-0.58141792323279,0.587,0.637,1.80964756891794e-08
MDFIC,1.47916075729565e-22,-0.582290885999844,0.089,0.235,2.1012957718142e-18
PRAM1,3.20980741302788e-25,-0.582406255216694,0.007,0.13,4.55985241094741e-21
CD40LG,1.83950141053209e-21,-0.582499422350281,0.013,0.122,2.61319570380188e-17
CD93,1.28564844092722e-21,-0.584257032732944,0.008,0.115,1.82639217518121e-17
LRP1,9.92841520797655e-25,-0.58460682648187,0.006,0.125,1.41043066444515e-20
EIF3E,1.13220761367212e-81,-0.586275103465225,0.753,0.922,1.60841413598261e-77
BASP1,1.08469427750323e-22,-0.586430957780264,0.005,0.114,1.5409166906211e-18
PRKCA,8.64095172689836e-20,-0.587747655227867,0.068,0.193,1.22753360232318e-15
PILRA,1.89848662135702e-22,-0.589111116951705,0.017,0.133,2.69699009429979e-18
CHMP7,3.67802403553202e-21,-0.589176345687876,0.046,0.169,5.22500094487679e-17
MAML2,2.05820312027964e-20,-0.590047176738352,0.134,0.275,2.92388335266926e-16
CTSZ,1.4865296046529e-17,-0.590953792831385,0.151,0.275,2.11176395636991e-13
HIF1A,1.05424828024174e-20,-0.593199105732438,0.186,0.336,1.49766510691141e-16
C9orf72,2.32603435459715e-23,-0.594437381781942,0.064,0.207,3.30436440414071e-19
TESPA1,1.26769025048053e-19,-0.595097911624152,0.099,0.228,1.80088076983265e-15
MXI1,1.3308157493209e-23,-0.599434014302648,0.111,0.268,1.89055685348527e-19
MAP4K4,2.55850503421127e-25,-0.599764782840245,0.157,0.331,3.63461225160053e-21
CORO1B,4.23214946361123e-23,-0.600222976060025,0.121,0.276,6.01219152800611e-19
CRTAP,2.7583462865307e-22,-0.601226487878668,0.075,0.216,3.91850673464551e-18
DAPP1,6.26066702511535e-24,-0.60164833222579,0.023,0.15,8.89390357587887e-20
GRK3,1.12654676451394e-26,-0.603408497024048,0.006,0.134,1.6003723336685e-22
CITED4,3.27318307634757e-22,-0.604965719245631,0.064,0.199,4.64988387825936e-18
PLBD1,1.08306489896773e-23,-0.6051400233918,0.004,0.117,1.53860199547356e-19
DPYSL2,2.28386707180414e-20,-0.605284505187913,0.094,0.23,3.24446156220496e-16
CPPED1,3.83158065258705e-24,-0.608729497897502,0.031,0.164,5.44314347506516e-20
GDI2,4.17173595988515e-39,-0.610456393783033,0.312,0.549,5.92636810461284e-35
PASK,1.97060370843004e-19,-0.612462274820646,0.028,0.136,2.79943962819571e-15
LRRC25,1.81605764338626e-26,-0.613036973440687,0.002,0.127,2.57989148819452e-22
RGS18,1.90650656279305e-17,-0.61355375835129,0.033,0.136,2.7083832231038e-13
RNF130,4.65544412484268e-18,-0.614653379410869,0.13,0.256,6.61352392375151e-14
NELL2,2.10460766524525e-20,-0.617211868992645,0.037,0.154,2.9898056492474e-16
SIT1,2.8774588186717e-26,-0.617766565230992,0.013,0.143,4.08771799780502e-22
IL6R,2.68867719806971e-27,-0.618302781741378,0.017,0.154,3.81953482757783e-23
RETREG1,2.34529279856591e-22,-0.618334897430119,0.022,0.138,3.33172294964273e-18
SYPL1,6.81012190633279e-26,-0.619143496540867,0.093,0.254,9.67445918013636e-22
SOCS3,8.91213822778327e-22,-0.621215910804144,0.087,0.228,1.26605835663889e-17
LMO2,8.36214578754411e-27,-0.621545961144231,0.006,0.134,1.18792643057852e-22
LY96,8.72667757987183e-29,-0.621736894118301,0.005,0.141,1.23971181699659e-24
ZNF385A,8.89282676987238e-27,-0.621773485347415,0.005,0.132,1.26331497092807e-22
DGKA,3.4694162855672e-22,-0.622578960778683,0.127,0.272,4.92865277527676e-18
PGD,6.20899094724865e-22,-0.624667842898607,0.063,0.198,8.82049253966143e-18
CD300E,8.3098791255409e-26,-0.626126337254656,0.004,0.126,1.18050142857434e-21
TNFAIP8,2.77573327992512e-34,-0.626709112335348,0.29,0.508,3.94320669746163e-30
PLXDC2,3.2619263036615e-23,-0.629108770688161,0.025,0.151,4.63389250698153e-19
SLC11A1,3.81132707246698e-24,-0.629220282386087,0.019,0.145,5.41437123914659e-20
FGD2,7.51258032822086e-27,-0.629870232631283,0.006,0.134,1.06723716142705e-22
KLF4,9.76697758113003e-26,-0.631678232630161,0.007,0.132,1.38749683517533e-21
JDP2,9.5810188758345e-26,-0.635542688958252,0.004,0.126,1.36107954150105e-21
CD84,1.614114484561e-24,-0.640275413567699,0.047,0.186,2.29301103676736e-20
HSPB1,7.41167891380959e-25,-0.640723414609724,0.153,0.315,1.05290310649579e-20
SULF2,6.6906367549057e-28,-0.643555687779321,0.034,0.184,9.50471857401904e-24
RNF144B,7.53442238439205e-26,-0.644042047943383,0.008,0.134,1.07034004392673e-21
MAFB,6.47657644028335e-25,-0.648774419494458,0.002,0.12,9.20062449106653e-21
LILRB3,2.13912838127931e-27,-0.65276199781864,0.007,0.139,3.03884577844539e-23
TIMP2,5.33880455177834e-28,-0.653203520228814,0.011,0.148,7.58430574625632e-24
SNX2,2.27422499975443e-28,-0.653937321941292,0.158,0.345,3.23076403465114e-24
SUSD3,2.18179517611825e-26,-0.656114874466345,0.017,0.151,3.09945822719359e-22
LTA4H,1.27510073267747e-26,-0.659590011785462,0.153,0.326,1.81140810084162e-22
RAB32,1.33126417010945e-26,-0.660974161318906,0.011,0.142,1.89119388005748e-22
FHIT,3.6837666239598e-19,-0.662480705677363,0.059,0.177,5.23315886599729e-15
TMEM176B,2.35152432198596e-25,-0.665884126472584,0.002,0.122,3.34057545181326e-21
SNX10,1.90349533732172e-23,-0.671112602938629,0.093,0.241,2.70410547619924e-19
C4orf48,3.22460931389767e-31,-0.671955593379446,0.135,0.334,4.58087999132303e-27
HLA-DRB5,2.73608050440535e-16,-0.673419758691362,0.045,0.144,3.88687596455825e-12
SGTB,1.2827062077101e-26,-0.674163772325193,0.049,0.197,1.82221243867297e-22
TSHZ2,9.38598104487121e-23,-0.684170413840981,0.008,0.12,1.3333724672344e-18
HCK,6.12912836565811e-30,-0.684254289497074,0.002,0.142,8.70703975625392e-26
CD52,1.23302708504911e-124,-0.684874260784911,0.799,0.963,1.75163827702077e-120
FOXP1,6.6028909351944e-57,-0.685088628638713,0.565,0.772,9.38006686253716e-53
MCUB,2.39976856230848e-43,-0.685790312547658,0.303,0.553,3.40911121961542e-39
NCK2,1.03958025563142e-30,-0.693174340701126,0.177,0.366,1.47682771115e-26
LGALS3,9.54493612812907e-25,-0.694061104032243,0.049,0.193,1.35595362636202e-20
TGFBI,2.91973961099336e-29,-0.694265543225903,0.002,0.138,4.14778209137716e-25
LDHB,4.2530392675996e-70,-0.710386024917947,0.625,0.788,6.04186758355199e-66
ALDH2,1.40094454140403e-28,-0.717439885378068,0.006,0.142,1.99018181551857e-24
CD8A,2.22928748808545e-13,-0.719331233343416,0.164,0.258,3.16692580557419e-09
PELI1,3.33386849320581e-30,-0.719540969474561,0.035,0.194,4.73609358144817e-26
C5AR1,7.24807363202077e-27,-0.722475466304269,0.005,0.132,1.02966134016487e-22
LRRC75A,1.12572510701695e-32,-0.724713457802164,0.227,0.426,1.59920508702827e-28
NRGN,1.58096752950215e-22,-0.725987317965097,0.042,0.176,2.24592247241076e-18
ARMH1,3.54976747849143e-29,-0.73123769627157,0.021,0.168,5.04279967994493e-25
FPR1,2.49375007762431e-28,-0.731392828631952,0.007,0.143,3.5426213602731e-24
SLC7A7,1.4946467989454e-30,-0.73332618052377,0.004,0.146,2.12329524258183e-26
PPA1,4.01351989409727e-45,-0.734199372677115,0.252,0.509,5.70160636155458e-41
CMTM7,3.10893294205226e-36,-0.735436991946185,0.07,0.27,4.41655013747944e-32
HLA-DMA,2.09512617059142e-24,-0.739591659488057,0.123,0.28,2.97633623794217e-20
NAP1L1,3.25737940174584e-101,-0.73969860473147,0.606,0.867,4.62743317812013e-97
AQP3,4.77611807908374e-28,-0.740220463287595,0.028,0.173,6.78495334314636e-24
TKT,5.22005231638435e-41,-0.7405460738767,0.298,0.519,7.41560632065561e-37
SOD2,3.16000766812694e-28,-0.741691303346056,0.135,0.311,4.48910689334114e-24
FOSB,3.86125237742281e-25,-0.742394625650903,0.023,0.153,5.48529512736684e-21
RNASET2,2.73400968957869e-46,-0.74678068707801,0.252,0.508,3.88393416501549e-42
BRI3,8.9558462923241e-42,-0.750177450425859,0.294,0.515,1.27226752428756e-37
OXNAD1,2.57389184893153e-29,-0.750294798037362,0.103,0.274,3.65647076059213e-25
FAM102A,1.71680585494122e-29,-0.751239443608969,0.047,0.205,2.4388943975295e-25
BCL11A,6.92120411248929e-26,-0.753139651299693,0.004,0.126,9.83226256220229e-22
EVI2B,3.32997138455962e-59,-0.754967264434899,0.361,0.645,4.73055734890539e-55
HLA-DMB,3.86512212889835e-23,-0.756827760567557,0.083,0.227,5.490792496313e-19
TNFAIP2,3.49799735037865e-30,-0.759719538252481,0.007,0.151,4.96925503594791e-26
LILRB2,1.3134687164808e-30,-0.762799421321724,0.002,0.144,1.86591365863262e-26
LY86,3.74389446582001e-33,-0.767467866211871,0.005,0.159,5.3185764781439e-29
RAB31,2.24745347941874e-31,-0.76952883886142,0.012,0.164,3.19273241286226e-27
MAP3K1,4.08906988672811e-36,-0.774293471253948,0.105,0.312,5.80893268108595e-32
WARS,4.38166495321015e-24,-0.781174760753294,0.059,0.198,6.22459323253034e-20
PPT1,1.39104595033658e-35,-0.781505537115138,0.099,0.3,1.97611987704815e-31
TYMP,3.48513153827315e-19,-0.782345952751082,0.177,0.304,4.95097786327084e-15
CD302,4.5523961536826e-31,-0.785177768957073,0.011,0.16,6.4671339759215e-27
CD28,1.33401369038627e-32,-0.790569643274547,0.018,0.177,1.89509984856274e-28
IRAK3,1.56391200746893e-29,-0.796270730516433,0.016,0.161,2.22169339781036e-25
POU2F2,1.66191130241527e-33,-0.796727329644554,0.123,0.325,2.36091119621114e-29
GCA,3.33888770560327e-35,-0.798847797297773,0.011,0.178,4.74322387458e-31
PLP2,2.05929856724737e-39,-0.804144781484855,0.127,0.348,2.92543954463162e-35
DMXL2,3.62944866001745e-32,-0.804635776652708,0.002,0.151,5.15599476642079e-28
TCF7,2.42572764293095e-41,-0.806966008290445,0.318,0.526,3.44598868954771e-37
FLT3LG,2.62733776974422e-35,-0.807957524700519,0.11,0.305,3.73239603569864e-31
TUBA1A,9.47294520103721e-50,-0.80958143591594,0.25,0.507,1.34572659525935e-45
MS4A7,1.10926809783512e-28,-0.813589046219447,0.002,0.136,1.57582625978457e-24
TMEM154,2.32473317916343e-38,-0.81610613819427,0.033,0.224,3.30251595431957e-34
MYC,1.89497211045242e-31,-0.81773155057096,0.024,0.182,2.69199738010871e-27
FOS,1.60554334098786e-11,-0.819930544412963,0.23,0.317,2.28083487020736e-07
LILRA5,4.72189504336544e-33,-0.823917009846707,0,0.15,6.70792409860495e-29
NOSIP,5.69124010609256e-44,-0.826477668418997,0.332,0.541,8.0849756947151e-40
THEMIS,1.10654921949266e-37,-0.827840449131208,0.024,0.207,1.57196382121127e-33
CLEC12A,1.0906657739157e-28,-0.830465583259977,0.029,0.177,1.54939979842464e-24
CTSB,4.14934280523426e-33,-0.83331880302649,0.1,0.287,5.8945563891158e-29
CTSH,6.69714479120909e-39,-0.843962124323995,0.006,0.184,9.51396389039163e-35
EGR1,4.83068400054428e-21,-0.846249728912292,0.013,0.12,6.8624696911732e-17
VIM,1.88396549629547e-142,-0.846450592851417,0.713,0.888,2.67636138403735e-138
CD5,1.12828202636988e-40,-0.86742408014446,0.012,0.2,1.60283744666105e-36
ACTN1,1.56466008410037e-38,-0.871960318789638,0.019,0.202,2.22275611547299e-34
CD36,1.45918795079431e-30,-0.877956178852398,0.005,0.148,2.07292240289839e-26
ANXA5,6.74757869274676e-49,-0.88483391757175,0.146,0.408,9.58561029091604e-45
INPP4B,2.27184721442454e-36,-0.886276643285879,0.052,0.238,3.2273861528115e-32
TRAT1,2.91967406843278e-39,-0.88714471532964,0.024,0.211,4.14768898161561e-35
HLA-DQB1,3.55557457612849e-25,-0.887770405729659,0.23,0.376,5.05104924284814e-21
KCTD12,3.03981017273464e-34,-0.896487714936113,0.005,0.164,4.31835433138682e-30
PDE3B,1.66865590404504e-40,-0.904233442000943,0.101,0.318,2.37049257728639e-36
SPINT2,8.75586348263347e-46,-0.914447856933089,0.011,0.218,1.24385796634291e-41
NFKBIZ,5.65286088718493e-54,-0.919148283779134,0.193,0.468,8.03045417633491e-50
FCGRT,4.45088443084603e-45,-0.920407229638966,0.058,0.283,6.32292642245987e-41
CPVL,3.44561748340052e-35,-0.92237058891324,0.002,0.164,4.89484419691879e-31
PAG1,3.89460151114178e-47,-0.922679626813169,0.104,0.348,5.53267090672801e-43
BCL2,3.9934685025415e-36,-0.924173851282211,0.098,0.294,5.67312135471045e-32
GRN,4.05288943711336e-30,-0.925010264042161,0.071,0.238,5.75753473436324e-26
GPR183,6.88607843440598e-37,-0.927964007410136,0.071,0.269,9.78236302391714e-33
TOB1,1.01120122557955e-48,-0.936973454384574,0.129,0.385,1.43651246105831e-44
IFNGR2,1.74106008327635e-45,-0.942194297050578,0.004,0.206,2.47334995430239e-41
CD14,7.54340214204932e-31,-0.944215036692635,0.005,0.149,1.07161570829953e-26
TNFSF13B,4.85120010145323e-37,-0.944464706980625,0.017,0.195,6.89161486412445e-33
CD6,9.68582431855525e-52,-0.956990143142043,0.127,0.384,1.37596820269396e-47
TMEM123,1.38000880934052e-83,-0.957659387984346,0.318,0.667,1.96044051454914e-79
CFP,1.57833132937733e-41,-0.958867151922976,0.005,0.193,2.24217748651344e-37
CSF3R,9.57361925247241e-33,-0.961522839543382,0.01,0.165,1.36002835100623e-28
SERINC5,2.02522593413374e-43,-0.964030252426277,0.06,0.276,2.87703596203039e-39
CFD,9.15680262522034e-33,-0.96728408073398,0.025,0.188,1.3008153809388e-28
AP1S2,1.48547090599844e-39,-0.973095593300851,0.157,0.368,2.11025996906138e-35
LRRK2,3.09944821449763e-36,-0.984167296748077,0.008,0.177,4.40307613351533e-32
JUN,1.85017222276943e-59,-0.98561707011598,0.27,0.553,2.62835465966626e-55
STMN3,8.24778335593425e-48,-0.98667297041377,0.082,0.318,1.17168010354402e-43
SESN3,4.39959807674372e-44,-0.990357129174662,0.021,0.227,6.25006902782213e-40
BIRC3,5.33912803604195e-46,-0.996317939744748,0.069,0.3,7.58476528800119e-42
MEF2C,1.13591639595298e-32,-0.998174989422635,0.043,0.213,1.6136828320908e-28
JAML,1.92352178759053e-50,-1.00945145612841,0.012,0.238,2.73255505145111e-46
NAMPT,1.87903415913345e-32,-1.02815680990016,0.097,0.277,2.66935592646499e-28
IL6ST,5.55323326486455e-49,-1.02817037298046,0.081,0.324,7.88892317606658e-45
MARCH1,4.35547553456856e-44,-1.0321617281356,0.008,0.208,6.1873885444081e-40
MARCKS,1.01207438114434e-37,-1.05616137650863,0.005,0.177,1.43775286585365e-33
NCF2,5.49406112013082e-42,-1.06377659633059,0.004,0.192,7.80486322725785e-38
MS4A6A,2.86654196088006e-35,-1.07278315879718,0.006,0.169,4.07220950962622e-31
YBX3,1.32480187821131e-45,-1.07666268088689,0.043,0.265,1.88201354818699e-41
MPEG1,1.71534962640279e-43,-1.07998992444072,0.001,0.194,2.4368256792678e-39
CD27,3.46121978873901e-55,-1.08201309072656,0.066,0.327,4.91700883188263e-51
BCL11B,6.98460809265562e-92,-1.08723506404911,0.386,0.664,9.92233425642658e-88
CD79A,7.96943015767746e-18,-1.09903233684291,0.013,0.105,1.13213724819966e-13
CLEC7A,2.6388956090443e-40,-1.10151531095579,0.006,0.19,3.74881510220833e-36
CD68,3.21221085415884e-42,-1.10692415269619,0.005,0.195,4.56326673941805e-38
COTL1,3.80746703421009e-96,-1.11376932736039,0.366,0.704,5.40888766879885e-92
CHCHD10,2.71848858755433e-75,-1.131634399765,0.103,0.436,3.86188488747968e-71
S100A12,1.75487729181193e-29,-1.14662774910586,0.006,0.145,2.49297868074803e-25
HLA-DQA1,1.20858032513936e-39,-1.1524167955399,0.037,0.232,1.71690920989297e-35
CSTA,1.10932680583594e-40,-1.15836698936767,0.004,0.188,1.57590966037053e-36
CST3,8.36216379419683e-21,-1.18049110451561,0.144,0.264,1.1879289886036e-16
FGL2,1.99780517814025e-29,-1.18799123068384,0.06,0.217,2.83808203606604e-25
TRABD2A,9.29596979177904e-57,-1.2152838444523,0.023,0.272,1.32058546862013e-52
CD3E,1.10333835286085e-130,-1.22235571649858,0.35,0.74,1.56740246407413e-126
CD4,5.94925519302203e-69,-1.23746899427083,0.011,0.298,8.4515119272071e-65
CD8B,4.66298020636126e-42,-1.25767653593328,0.047,0.254,6.6242296811568e-38
LEF1,2.32675195488005e-61,-1.26160626777043,0.078,0.354,3.3053838271026e-57
SPI1,1.1959652379285e-47,-1.27208694606651,0.006,0.217,1.69898821700123e-43
MNDA,3.25444178147788e-41,-1.2791203589874,0.008,0.197,4.62325999476747e-37
SERPINA1,3.93516800740841e-41,-1.30067738429287,0.01,0.198,5.59029967132439e-37
CAMK4,7.82731406408246e-75,-1.31469017810987,0.058,0.374,1.11194823594355e-70
CCR7,1.15024035917626e-61,-1.32272322004933,0.042,0.311,1.6340314542458e-57
MAL,1.76509128165322e-59,-1.33112745771384,0.035,0.296,2.50748867471657e-55
RGS10,3.37420773948702e-140,-1.35218657490168,0.215,0.695,4.79339951471527e-136
HLA-DRA,1.25643031828915e-43,-1.36337888579207,0.256,0.45,1.78488491016157e-39
NCF1,1.08394783777832e-70,-1.40923534344904,0.066,0.373,1.53985629834788e-66
LTB,3.27782514050026e-116,-1.41756276333518,0.39,0.692,4.65647839459467e-112
LST1,8.87424972209584e-49,-1.419279433371,0.075,0.306,1.26067591552093e-44
VCAN,4.51721827663572e-35,-1.41993726688019,0.011,0.176,6.41716028378871e-31
FCN1,2.49497755516468e-44,-1.55003098249734,0.019,0.223,3.54436511486695e-40
CYBB,4.26963821325671e-54,-1.55353702870883,0.01,0.247,6.06544804575248e-50
IL7R,1.3313437666073e-105,-1.55461095108865,0.232,0.587,1.89130695484233e-101
RCAN3,1.15157758896653e-90,-1.55938481410744,0.055,0.414,1.63593112288586e-86
CD3G,3.29337175894329e-153,-1.56005380720165,0.204,0.698,4.67856392075484e-149
S100A8,6.07875446453449e-31,-1.57801733757005,0.069,0.235,8.6354785923177e-27
CD3D,7.57203678058756e-165,-1.62790982669563,0.193,0.71,1.07568354505027e-160
LYZ,1.83885025791904e-30,-1.65613695474362,0.11,0.275,2.61227067639979e-26
S100A9,1.29143056078431e-37,-1.68278941403882,0.083,0.278,1.83460625465019e-33
TRAC,2.05259109202008e-156,-1.70820974898017,0.194,0.667,2.91591090532373e-152
AIF1,4.36866645041482e-91,-1.83564203580404,0.035,0.394,6.20612755945929e-87
